날짜,종가,오픈,거래량,변동 %,실업자,실업률(%),청년실업자,청년실업률(%),빈도(부정),빈도(긍정),코스피지수변화,순매수비율
2020-03-11,"9,514,000","9,550,000",1.82K,-0.35%,118.0,4.2,40.2,9.9,30.53758,18.57119,-0.0278,-0.000619134
2020-03-12,"6,349,000","9,515,000",8.81K,-33.27%,118.0,4.2,40.2,9.9,27.62895,18.86886,-0.0387,-0.000619134
2020-03-13,"7,266,000","6,352,000",9.61K,14.44%,118.0,4.2,40.2,9.9,26.63119,19.41458,-0.0343,-0.000619134
2020-03-14,"6,822,000","7,283,000",2.31K,-6.11%,118.0,4.2,40.2,9.9,15.5409,11.70828,0.0,-0.000619134
2020-03-15,"6,902,000","6,822,000",4.42K,1.17%,118.0,4.2,40.2,9.9,15.60742,12.08863,0.0,-0.000619134
2020-03-16,"6,382,000","6,902,000",5.56K,-7.53%,118.0,4.2,40.2,9.9,25.05291,18.80271,-0.0319,-0.000619134
2020-03-17,"6,778,000","6,382,000",4.16K,6.20%,118.0,4.2,40.2,9.9,28.33041,19.92723,-0.0247,-0.000619134
2020-03-18,"6,745,000","6,770,000",3.31K,-0.49%,118.0,4.2,40.2,9.9,26.4921,18.98462,-0.0486,-0.000619134
2020-03-19,"7,673,000","6,738,000",8.89K,13.76%,118.0,4.2,40.2,9.9,27.84059,20.78716,-0.0839,-0.000619134
2020-03-20,"7,784,000","7,673,000",7.32K,1.45%,118.0,4.2,40.2,9.9,21.60004,20.00992,0.0744,-0.000619134
2020-03-21,"7,741,000","7,785,000",2.85K,-0.55%,118.0,4.2,40.2,9.9,17.97182,13.46122,0.0,-0.000619134
2020-03-22,"7,378,000","7,743,000",3.32K,-4.69%,118.0,4.2,40.2,9.9,17.85692,15.19761,0.0,-0.000619134
2020-03-23,"8,049,000","7,376,000",3.84K,9.09%,118.0,4.2,40.2,9.9,28.8444,19.87762,-0.0534,-0.000619134
2020-03-24,"8,360,000","8,049,000",2.73K,3.86%,118.0,4.2,40.2,9.9,28.10062,22.50702,0.086,-0.000619134
2020-03-25,"8,272,000","8,360,000",1.39K,-1.05%,118.0,4.2,40.2,9.9,26.40744,23.58194,0.0589,-0.000619134
2020-03-26,"8,272,000","8,270,000",1.54K,0.00%,118.0,4.2,40.2,9.9,25.62133,23.51579,-0.0109,-0.000619134
2020-03-27,"7,885,000","8,274,000",1.90K,-4.68%,118.0,4.2,40.2,9.9,25.13152,22.57317,0.0187,-0.000619134
2020-03-28,"7,655,000","7,885,000",1.72K,-2.92%,118.0,4.2,40.2,9.9,18.99981,14.68496,0.0,-0.000619134
2020-03-29,"7,219,000","7,652,000",2.07K,-5.70%,118.0,4.2,40.2,9.9,19.16913,14.93302,0.0,-0.000619134
2020-03-30,"7,791,000","7,219,000",2.90K,7.92%,118.0,4.2,40.2,9.9,24.39378,20.96907,-0.0004,-0.000619134
2020-03-31,"7,795,000","7,793,000",1.08K,0.05%,118.0,4.2,40.2,9.9,29.14676,23.81346,0.0219,-0.000619134
2020-04-01,"8,065,000","7,795,000",3.25K,3.46%,117.2,4.2,37.3,9.3,30.1929,21.16752,-0.0394,-0.000530051
2020-04-02,"8,172,000","8,067,000",6.34K,1.33%,117.2,4.2,37.3,9.3,27.4294,26.54208,0.0234,-0.000530051
2020-04-03,"8,151,000","8,175,000",1.84K,-0.26%,117.2,4.2,37.3,9.3,26.98191,21.44865,0.0003,-0.000530051
2020-04-04,"8,249,000","8,154,000",1.71K,1.20%,117.2,4.2,37.3,9.3,17.77226,12.81627,0.0,-0.000530051
2020-04-05,"8,186,000","8,250,000",0.92K,-0.76%,117.2,4.2,37.3,9.3,16.93172,13.16355,0.0,-0.000530051
2020-04-06,"8,790,000","8,184,000",3.05K,7.38%,117.2,4.2,37.3,9.3,22.45268,20.85331,0.0385,-0.000530051
2020-04-07,"8,649,000","8,797,000",2.12K,-1.60%,117.2,4.2,37.3,9.3,22.62804,20.96907,0.0177,-0.000530051
2020-04-08,"8,828,000","8,647,000",1.19K,2.07%,117.2,4.2,37.3,9.3,22.33778,20.90292,-0.009,-0.000530051
2020-04-09,"8,811,000","8,820,000",0.88K,-0.19%,117.2,4.2,37.3,9.3,22.37407,23.1189,0.0161,-0.000530051
2020-04-10,"8,413,000","8,805,000",1.81K,-4.52%,117.2,4.2,37.3,9.3,20.39668,20.27451,0.0133,-0.000530051
2020-04-11,"8,465,000","8,414,000",1.06K,0.62%,117.2,4.2,37.3,9.3,13.69051,12.50206,0.0,-0.000530051
2020-04-12,"8,464,000","8,460,000",1.91K,-0.01%,117.2,4.2,37.3,9.3,13.75702,15.03224,0.0,-0.000530051
2020-04-13,"8,388,000","8,468,000",1.25K,-0.90%,117.2,4.2,37.3,9.3,20.23341,20.73755,-0.0188,-0.000530051
2020-04-14,"8,378,000","8,376,000",0.81K,-0.12%,117.2,4.2,37.3,9.3,18.58861,19.96031,0.0172,-0.000530051
2020-04-15,"8,111,000","8,370,000",1.06K,-3.19%,117.2,4.2,37.3,9.3,14.08357,14.13924,0.0,-0.000530051
2020-04-16,"8,560,000","8,105,000",1.44K,5.54%,117.2,4.2,37.3,9.3,20.08223,21.46518,0.0,-0.000530051
2020-04-17,"8,526,000","8,561,000",0.84K,-0.40%,117.2,4.2,37.3,9.3,17.87506,22.07706,0.0309,-0.000530051
2020-04-18,"8,720,000","8,523,000",1.18K,2.28%,117.2,4.2,37.3,9.3,11.5559,12.61782,0.0,-0.000530051
2020-04-19,"8,660,000","8,714,000",0.72K,-0.69%,117.2,4.2,37.3,9.3,12.54157,14.5692,0.0,-0.000530051
2020-04-20,"8,388,000","8,660,000",2.26K,-3.14%,117.2,4.2,37.3,9.3,21.58795,22.22589,-0.0084,-0.000530051
2020-04-21,"8,407,000","8,385,000",0.86K,0.23%,117.2,4.2,37.3,9.3,21.43073,22.22589,-0.01,-0.000530051
2020-04-22,"8,642,000","8,406,000",0.99K,2.80%,117.2,4.2,37.3,9.3,19.96734,23.38349,0.0089,-0.000530051
2020-04-23,"9,050,000","8,644,000",2.66K,4.72%,117.2,4.2,37.3,9.3,19.59847,22.82123,0.0098,-0.000530051
2020-04-24,"9,099,000","9,056,000",0.71K,0.54%,117.2,4.2,37.3,9.3,18.64908,25.41756,-0.0134,-0.000530051
2020-04-25,"9,164,000","9,100,000",0.82K,0.71%,117.2,4.2,37.3,9.3,10.58233,13.42814,0.0,-0.000530051
2020-04-26,"9,363,000","9,163,000",1.22K,2.17%,117.2,4.2,37.3,9.3,11.72522,13.79196,0.0,-0.000530051
2020-04-27,"9,479,000","9,365,000",1.14K,1.24%,117.2,4.2,37.3,9.3,18.06857,22.73854,0.0179,-0.000530051
2020-04-28,"9,415,000","9,485,000",0.68K,-0.68%,117.2,4.2,37.3,9.3,18.95748,21.79593,0.0059,-0.000530051
2020-04-29,"10,538,000","9,413,000",5.68K,11.93%,117.2,4.2,37.3,9.3,17.56062,21.71324,0.007,-0.000530051
2020-04-30,"10,473,000","10,538,000",3.26K,-0.62%,117.2,4.2,37.3,9.3,11.56195,14.66843,0.0,-0.001277649
2020-05-01,"10,764,000","10,461,000",1.67K,2.78%,127.8,4.5,42.6,10.2,12.12432,13.74235,0.0,-0.001277649
2020-05-02,"10,875,000","10,764,000",1.23K,1.03%,127.8,4.5,42.6,10.2,9.38501,11.60906,0.0,-0.001277649
2020-05-03,"10,889,000","10,881,000",1.45K,0.13%,127.8,4.5,42.6,10.2,10.63675,12.53514,0.0,-0.001277649
2020-05-04,"10,837,000","10,889,000",1.54K,-0.48%,127.8,4.5,42.6,10.2,15.94001,17.92624,-0.0268,-0.001277649
2020-05-05,"10,970,000","10,845,000",1.21K,1.23%,127.8,4.5,42.6,10.2,11.34425,13.24623,0.0,-0.001277649
2020-05-06,"11,271,000","10,980,000",2.30K,2.74%,127.8,4.5,42.6,10.2,19.14494,21.26674,0.0176,-0.001277649
2020-05-07,"12,010,000","11,271,000",5.52K,6.56%,127.8,4.5,42.6,10.2,17.1857,20.70448,-0.0001,-0.001277649
2020-05-08,"11,878,000","12,004,000",1.77K,-1.10%,127.8,4.5,42.6,10.2,20.94696,20.98561,0.0089,-0.001277649
2020-05-09,"11,544,000","11,878,000",1.39K,-2.81%,127.8,4.5,42.6,10.2,13.93844,12.79973,0.0,-0.001277649
2020-05-10,"10,697,000","11,544,000",4.03K,-7.34%,127.8,4.5,42.6,10.2,14.53105,14.10616,0.0,-0.001277649
2020-05-11,"10,437,000","10,690,000",5.09K,-2.43%,127.8,4.5,42.6,10.2,24.06119,20.48949,-0.0054,-0.001277649
2020-05-12,"10,675,000","10,437,000",1.69K,2.28%,127.8,4.5,42.6,10.2,22.04752,21.10137,-0.0068,-0.001277649
2020-05-13,"11,262,000","10,675,000",2.43K,5.50%,127.8,4.5,42.6,10.2,22.60385,22.90391,0.0095,-0.001277649
2020-05-14,"11,784,000","11,270,000",1.89K,4.64%,127.8,4.5,42.6,10.2,23.17832,23.00314,-0.008,-0.001277649
2020-05-15,"11,322,000","11,787,000",2.17K,-3.92%,127.8,4.5,42.6,10.2,19.60452,20.58872,0.0012,-0.001277649
2020-05-16,"11,317,000","11,323,000",1.15K,-0.04%,127.8,4.5,42.6,10.2,10.76978,12.08863,0.0,-0.001277649
2020-05-17,"11,614,000","11,317,000",1.57K,2.62%,127.8,4.5,42.6,10.2,10.75164,14.73457,0.0,-0.001277649
2020-05-18,"11,687,000","11,614,000",0.87K,0.63%,127.8,4.5,42.6,10.2,19.01191,20.936,0.0051,-0.001277649
2020-05-19,"11,728,000","11,686,000",0.95K,0.35%,127.8,4.5,42.6,10.2,22.7127,22.11013,0.0225,-0.001277649
2020-05-20,"11,523,000","11,728,000",2.69K,-1.75%,127.8,4.5,42.6,10.2,22.66432,22.02745,0.0046,-0.001277649
2020-05-21,"11,095,000","11,516,000",3.31K,-3.71%,127.8,4.5,42.6,10.2,21.89635,21.33289,0.0044,-0.001277649
2020-05-22,"11,122,000","11,093,000",0.88K,0.24%,127.8,4.5,42.6,10.2,19.56824,19.82801,-0.0141,-0.001277649
2020-05-23,"11,134,000","11,122,000",0.57K,0.11%,127.8,4.5,42.6,10.2,11.79778,15.75988,0.0,-0.001277649
2020-05-24,"10,655,000","11,134,000",2.23K,-4.30%,127.8,4.5,42.6,10.2,11.88849,14.32115,0.0,-0.001277649
2020-05-25,"10,821,000","10,648,000",1.03K,1.56%,127.8,4.5,42.6,10.2,20.4511,22.06052,0.0124,-0.001277649
2020-05-26,"10,737,000","10,821,000",0.82K,-0.78%,127.8,4.5,42.6,10.2,20.60833,20.98561,0.0176,-0.001277649
2020-05-27,"11,150,000","10,737,000",1.03K,3.85%,127.8,4.5,42.6,10.2,21.35816,20.00992,0.0007,-0.001277649
2020-05-28,"11,568,000","11,156,000",1.46K,3.75%,127.8,4.5,42.6,10.2,24.29098,19.82801,-0.0013,-0.001277649
2020-05-29,"11,405,000","11,570,000",0.58K,-1.41%,127.8,4.5,42.6,10.2,25.81483,17.99239,0.0005,-0.001277649
2020-05-30,"11,579,000","11,405,000",1.30K,1.53%,127.8,4.5,42.6,10.2,13.29745,12.63436,0.0,0.002662058
2020-05-31,"11,437,000","11,579,000",0.93K,-1.23%,127.8,4.5,42.6,10.2,13.33373,14.27153,0.0,0.002662058
2020-06-01,"12,072,000","11,437,000",4.08K,5.55%,122.8,4.3,45.1,10.7,21.43677,18.90193,0.0175,0.002662058
2020-06-02,"11,525,000","12,073,000",3.39K,-4.53%,122.8,4.3,45.1,10.7,21.70889,20.3572,0.0107,0.002662058
2020-06-03,"11,650,000","11,522,000",0.75K,1.08%,122.8,4.3,45.1,10.7,20.98929,19.86108,0.0287,0.002662058
2020-06-04,"11,785,000","11,650,000",1.14K,1.16%,122.8,4.3,45.1,10.7,21.30979,20.72101,0.0019,0.002662058
2020-06-05,"11,603,000","11,782,000",0.68K,-1.54%,122.8,4.3,45.1,10.7,20.39063,19.16652,0.0143,0.002662058
2020-06-06,"11,637,000","11,602,000",0.40K,0.29%,122.8,4.3,45.1,10.7,12.50529,12.86588,0.0,0.002662058
2020-06-07,"11,679,000","11,628,000",1.40K,0.36%,122.8,4.3,45.1,10.7,13.30954,13.9904,0.0,0.002662058
2020-06-08,"11,680,000","11,681,000",0.54K,0.01%,122.8,4.3,45.1,10.7,19.73755,19.81147,0.0011,0.002662058
2020-06-09,"11,683,000","11,678,000",0.66K,0.03%,122.8,4.3,45.1,10.7,19.4352,20.65487,0.0021,0.002662058
2020-06-10,"11,738,000","11,686,000",0.89K,0.47%,122.8,4.3,45.1,10.7,18.99981,19.48073,0.0031,0.002662058
2020-06-11,"11,080,000","11,738,000",3.41K,-5.61%,122.8,4.3,45.1,10.7,20.80183,19.66264,-0.0086,0.002662058
2020-06-12,"11,393,000","11,085,000",0.63K,2.82%,122.8,4.3,45.1,10.7,21.87216,19.24921,-0.0204,0.002662058
2020-06-13,"11,392,000","11,390,000",0.41K,-0.01%,122.8,4.3,45.1,10.7,13.27931,14.43691,0.0,0.002662058
2020-06-14,"11,243,000","11,393,000",0.65K,-1.31%,122.8,4.3,45.1,10.7,23.7407,15.67719,0.0,0.002662058
2020-06-15,"11,335,000","11,243,000",1.26K,0.82%,122.8,4.3,45.1,10.7,36.65114,20.12568,-0.0476,0.002662058
2020-06-16,"11,451,000","11,335,000",0.53K,1.02%,122.8,4.3,45.1,10.7,26.06881,24.25996,0.0528,0.002662058
2020-06-17,"11,427,000","11,453,000",0.78K,-0.21%,122.8,4.3,45.1,10.7,33.18014,25.84752,0.0014,0.002662058
2020-06-18,"11,338,000","11,426,000",0.73K,-0.78%,122.8,4.3,45.1,10.7,21.7875,23.81346,-0.0035,0.002662058
2020-06-19,"11,281,000","11,336,000",0.39K,-0.50%,122.8,4.3,45.1,10.7,20.08223,20.34066,0.0037,0.002662058
2020-06-20,"11,314,000","11,281,000",0.43K,0.29%,122.8,4.3,45.1,10.7,12.98905,14.23846,0.0,0.002662058
2020-06-21,"11,236,000","11,314,000",0.35K,-0.69%,122.8,4.3,45.1,10.7,13.21279,14.35422,0.0,0.002662058
2020-06-22,"11,597,000","11,236,000",1.44K,3.21%,122.8,4.3,45.1,10.7,19.93106,20.15875,-0.0068,0.002662058
2020-06-23,"11,495,000","11,597,000",0.50K,-0.88%,122.8,4.3,45.1,10.7,19.07238,21.56441,0.0021,0.002662058
2020-06-24,"11,230,000","11,495,000",1.08K,-2.31%,122.8,4.3,45.1,10.7,20.17294,22.12667,0.0142,0.002662058
2020-06-25,"11,139,000","11,223,000",0.52K,-0.81%,122.8,4.3,45.1,10.7,20.51762,21.16752,-0.0227,0.002662058
2020-06-26,"11,027,000","11,139,000",0.48K,-1.01%,122.8,4.3,45.1,10.7,19.09657,19.79493,0.0105,0.002662058
2020-06-27,"10,908,000","11,027,000",1.48K,-1.08%,122.8,4.3,45.1,10.7,11.60428,18.85232,0.0,0.002662058
2020-06-28,"10,973,000","10,908,000",0.46K,0.60%,122.8,4.3,45.1,10.7,13.52119,12.8328,0.0,0.002662058
2020-06-29,"10,970,000","10,960,000",0.62K,-0.03%,122.8,4.3,45.1,10.7,18.8305,19.46419,-0.0193,0.002662058
2020-06-30,"10,914,000","10,970,000",0.37K,-0.51%,122.8,4.3,45.1,10.7,18.43139,20.65487,0.0071,0.002662058
2020-07-01,"11,042,000","10,914,000",0.67K,1.17%,113.8,4.0,40.6,9.7,18.02019,19.86108,-0.0008,-0.000358036
2020-07-02,"10,867,000","11,042,000",1.05K,-1.58%,113.8,4.0,40.6,9.7,20.16689,19.31536,0.0136,-0.000358036
2020-07-03,"10,834,000","10,867,000",0.31K,-0.30%,113.8,4.0,40.6,9.7,18.3044,17.29783,0.008,-0.000358036
2020-07-04,"10,887,000","10,834,000",0.47K,0.49%,113.8,4.0,40.6,9.7,11.54985,10.9145,0.0,-0.000358036
2020-07-05,"10,828,000","10,887,000",0.52K,-0.54%,113.8,4.0,40.6,9.7,11.81592,12.08863,0.0,-0.000358036
2020-07-06,"11,045,000","10,830,000",0.96K,2.00%,113.8,4.0,40.6,9.7,17.31873,17.99239,0.0165,-0.000358036
2020-07-07,"10,971,000","11,045,000",0.37K,-0.67%,113.8,4.0,40.6,9.7,17.66946,19.7784,-0.0109,-0.000358036
2020-07-08,"11,125,000","10,971,000",0.69K,1.40%,113.8,4.0,40.6,9.7,18.74584,19.5138,-0.0024,-0.000358036
2020-07-09,"10,950,000","11,128,000",0.84K,-1.57%,113.8,4.0,40.6,9.7,18.61885,18.88539,0.0042,-0.000358036
2020-07-10,"11,034,000","10,950,000",0.60K,0.77%,113.8,4.0,40.6,9.7,17.28245,15.71026,-0.0081,-0.000358036
2020-07-11,"10,968,000","11,034,000",0.28K,-0.60%,113.8,4.0,40.6,9.7,9.96553,10.99718,0.0,-0.000358036
2020-07-12,"11,022,000","10,968,000",0.52K,0.49%,113.8,4.0,40.6,9.7,10.71536,12.91549,0.0,-0.000358036
2020-07-13,"11,000,000","11,022,000",0.97K,-0.20%,113.8,4.0,40.6,9.7,16.29678,17.76087,0.0167,-0.000358036
2020-07-14,"11,006,000","11,000,000",0.58K,0.05%,113.8,4.0,40.6,9.7,15.81907,17.86009,-0.0011,-0.000358036
2020-07-15,"10,975,000","11,006,000",0.47K,-0.28%,113.8,4.0,40.6,9.7,15.40182,17.84355,0.0084,-0.000358036
2020-07-16,"10,929,000","10,975,000",0.47K,-0.42%,113.8,4.0,40.6,9.7,19.90082,17.03323,-0.0082,-0.000358036
2020-07-17,"10,927,000","10,929,000",0.31K,-0.02%,113.8,4.0,40.6,9.7,16.62332,15.9914,0.008,-0.000358036
2020-07-18,"10,906,000","10,927,000",0.33K,-0.19%,113.8,4.0,40.6,9.7,10.47348,10.6499,0.0,-0.000358036
2020-07-19,"10,940,000","10,913,000",0.57K,0.31%,113.8,4.0,40.6,9.7,10.60651,12.23747,0.0,-0.000358036
2020-07-20,"10,943,000","10,937,000",0.44K,0.03%,113.8,4.0,40.6,9.7,16.98615,18.4885,-0.0014,-0.000358036
2020-07-21,"11,120,000","10,943,000",0.50K,1.62%,113.8,4.0,40.6,9.7,16.02467,18.42235,0.0139,-0.000358036
2020-07-22,"11,258,000","11,120,000",0.98K,1.24%,113.8,4.0,40.6,9.7,16.62332,19.43112,-0.0001,-0.000358036
2020-07-23,"11,330,000","11,261,000",0.83K,0.64%,113.8,4.0,40.6,9.7,16.53867,19.28228,-0.0056,-0.000358036
2020-07-24,"11,334,000","11,330,000",0.78K,0.04%,113.8,4.0,40.6,9.7,30.47106,16.76864,-0.0071,-0.000358036
2020-07-25,"11,470,000","11,334,000",0.78K,1.20%,113.8,4.0,40.6,9.7,39.36022,11.92326,0.0,-0.000358036
2020-07-26,"11,701,000","11,470,000",0.67K,2.01%,113.8,4.0,40.6,9.7,29.09233,12.20439,0.0,-0.000358036
2020-07-27,"12,910,000","11,701,000",5.19K,10.33%,113.8,4.0,40.6,9.7,28.38483,20.48949,0.0079,-0.000358036
2020-07-28,"12,760,000","12,913,000",1.42K,-1.16%,113.8,4.0,40.6,9.7,24.63566,19.61303,0.0176,-0.000358036
2020-07-29,"13,118,000","12,761,000",1.66K,2.81%,113.8,4.0,40.6,9.7,19.56219,18.96808,0.0027,-0.000358036
2020-07-30,"13,100,000","13,118,000",1.09K,-0.14%,113.8,4.0,40.6,9.7,18.33464,17.77741,0.0017,-0.000358036
2020-07-31,"13,408,000","13,100,000",1.76K,2.35%,113.8,4.0,40.6,9.7,16.18794,15.90871,-0.0078,-0.000358036
2020-08-01,"13,934,000","13,408,000",1.68K,3.92%,86.4,3.1,31.6,7.7,11.07818,10.35224,0.0,0.002632954
2020-08-02,"13,034,000","13,934,000",1.08K,-6.46%,86.4,3.1,31.6,7.7,11.12656,9.83958,0.0,0.002632954
2020-08-03,"13,275,000","13,034,000",1.19K,1.85%,86.4,3.1,31.6,7.7,16.7745,17.69472,0.0007,0.002632954
2020-08-04,"13,310,000","13,273,000",0.71K,0.26%,86.4,3.1,31.6,7.7,15.85535,16.45444,0.0129,0.002632954
2020-08-05,"13,851,000","13,310,000",1.17K,4.06%,86.4,3.1,31.6,7.7,15.38973,17.51281,0.014,0.002632954
2020-08-06,"13,865,000","13,851,000",0.89K,0.10%,86.4,3.1,31.6,7.7,15.8493,19.76186,0.0133,0.002632954
